timestamp(s),roll,pitch,yaw
0.004762887954711914,-0.22533641755580902,-0.1792130470275879,0.18902325630187988
0.012056350708007812,-0.3961620032787323,-0.14427870512008667,0.18982820212841034
0.0222628116607666,-0.31904488801956177,0.27474597096443176,0.18880778551101685
0.032868146896362305,-0.29809629917144775,0.10584799945354462,0.18885084986686707
0.04279947280883789,-0.1820770502090454,0.3289911448955536,0.18823356926441193
0.05289268493652344,0.45180001854896545,0.331768274307251,0.18963952362537384
0.06468653678894043,1.1146292686462402,0.144947811961174,0.15253569185733795
0.07435798645019531,1.6208754777908325,-0.13455112278461456,-0.015456002205610275
0.08665919303894043,0.9286254048347473,-0.25302666425704956,-0.3244810998439789
0.09893250465393066,0.24365636706352234,-0.04625089094042778,-0.6229001879692078
0.11094093322753906,-0.08251208811998367,0.0011490031611174345,-0.9117635488510132
0.11466360092163086,0.1667659729719162,-0.2361704558134079,-1.3357939720153809
0.12475848197937012,-0.489910751581192,-0.18761536478996277,-1.8415862321853638
0.1350388526916504,-0.17400862276554108,0.22413203120231628,-2.3372182846069336
0.14529657363891602,0.47456392645835876,-0.038368090987205505,-2.8756158351898193
0.1555771827697754,0.49354782700538635,-0.4483591914176941,-3.548827648162842
0.16817569732666016,-0.09701747447252274,-0.2324129194021225,-4.165529727935791
0.17698168754577637,0.44174647331237793,0.019791297614574432,-4.687368392944336
0.1878814697265625,1.023003101348877,-0.22642852365970612,-5.269445896148682
0.20010995864868164,0.7783093452453613,-0.43736132979393005,-5.984499931335449
0.2075498104095459,0.11141089349985123,-0.23027820885181427,-6.685445308685303
0.2172539234161377,-0.4163743257522583,0.16520889103412628,-7.3038201332092285
0.23004794120788574,0.07078218460083008,-0.21695798635482788,-7.928921699523926
0.2381134033203125,0.07600587606430054,-0.8669613599777222,-8.67353343963623
0.24816298484802246,-0.4274820387363434,-0.43610599637031555,-9.39590072631836
0.26007914543151855,-0.6517516374588013,-0.2964577078819275,-9.985520362854004
0.2687947750091553,0.011668435297906399,-0.44880211353302,-10.60124683380127
0.27947139739990234,0.08765773475170135,-0.8093883395195007,-11.381242752075195
0.3188014030456543,-0.47176092863082886,-0.4513055384159088,-12.077193260192871
0.31911635398864746,-1.1322906017303467,-0.4012042284011841,-12.602842330932617
0.31965088844299316,-0.645598828792572,-0.7130160331726074,-13.091009140014648
0.32115960121154785,-0.025308307260274887,-0.9023682475090027,-13.742691993713379
0.3354177474975586,-0.5669090747833252,-1.1419472694396973,-14.450078010559082
0.34159016609191895,-0.6590401530265808,-0.5674604773521423,-15.024582862854004
0.35196757316589355,-0.17522016167640686,-0.9445237517356873,-15.68094539642334
0.3651111125946045,-0.5620296001434326,-1.041641116142273,-16.519142150878906
0.3723914623260498,-0.9820672869682312,-0.5544594526290894,-17.279680252075195
0.38330531120300293,-1.1410090923309326,-1.0827648639678955,-17.968658447265625
0.39545774459838867,-0.4809221923351288,-0.9926246404647827,-18.716022491455078
0.40913939476013184,-0.027042383328080177,-1.3487567901611328,-19.48881721496582
0.4137446880340576,0.34901297092437744,-1.2840344905853271,-20.227888107299805
0.42479419708251953,0.7265597581863403,-0.803311824798584,-20.827449798583984
0.4342007637023926,1.3461813926696777,-1.129238486289978,-21.391508102416992
0.44449901580810547,1.9708080291748047,-1.0173600912094116,-22.035850524902344
0.45503664016723633,1.757943034172058,-0.8079803586006165,-22.70148277282715
0.4656374454498291,0.9725755453109741,-0.8417698740959167,-23.349931716918945
0.47533655166625977,0.3163374066352844,-0.67824387550354,-23.880949020385742
0.48607754707336426,0.29320135712623596,-1.0305134057998657,-24.32952308654785
0.5043418407440186,0.9306585788726807,-1.3271666765213013,-24.92361831665039
0.5158991813659668,0.7505506277084351,-1.6768670082092285,-25.67377281188965
0.5177097320556641,0.24840177595615387,-1.2707449197769165,-26.30249786376953
0.5296328067779541,0.6038587093353271,-0.8237735033035278,-26.845294952392578
0.5373349189758301,1.29365873336792,-0.8650635480880737,-27.448345184326172
0.5476603507995605,1.9674683809280396,-0.768072247505188,-28.18856430053711
0.5595452785491943,1.27765953540802,-0.8692534565925598,-28.999231338500977
0.568204402923584,0.6052051186561584,-0.6243603229522705,-29.653057098388672
0.5789587497711182,0.28161656856536865,-0.9657400250434875,-30.166690826416016
0.5897772312164307,0.9869424104690552,-1.175263524055481,-30.75572967529297
0.5994753837585449,1.4339377880096436,-1.5097249746322632,-31.492345809936523
0.6110749244689941,0.7938387989997864,-1.3148895502090454,-32.227439880371094
0.620772123336792,0.2264333814382553,-0.8416136503219604,-32.90537643432617
0.6354753971099854,0.15226630866527557,-0.5427280068397522,-33.57764434814453
0.6403534412384033,0.2843357026576996,-0.36523503065109253,-34.273948669433594
