timestamp(s),roll,pitch,yaw
0.014323949813842773,0.03738066926598549,0.031346842646598816,-2.7016429901123047
0.020521879196166992,0.10207798331975937,-0.06738057732582092,-2.7013535499572754
0.031065940856933594,-0.04477723315358162,0.17068150639533997,-2.6999289989471436
0.061055660247802734,0.01823282241821289,-0.030030349269509315,-2.700241804122925
0.06146740913391113,0.05502690002322197,-0.023179957643151283,-2.7005884647369385
0.06570744514465332,-0.18743889033794403,0.050512246787548065,-2.7003660202026367
0.07498025894165039,-0.1346631944179535,-0.06646053493022919,-2.700477123260498
0.08444380760192871,-0.050869543105363846,0.07345755398273468,-2.6993801593780518
0.09411287307739258,0.25832420587539673,-0.21338197588920593,-2.6993439197540283
0.10352754592895508,0.24260932207107544,0.04473601281642914,-2.699892520904541
0.11789822578430176,0.7071022987365723,0.08816908299922943,-2.6844382286071777
0.12426233291625977,0.6270360946655273,-0.1670944094657898,-2.6503422260284424
0.13444185256958008,-0.3032553791999817,0.4970574975013733,-2.6165647506713867
0.14841318130493164,-0.6321693062782288,0.29002586007118225,-2.5911126136779785
0.15514421463012695,-1.1104189157485962,0.24068902432918549,-2.511754035949707
0.16837596893310547,-2.462554931640625,0.3759337067604065,-2.45625376701355
0.178361177444458,-3.7332561016082764,0.3603714406490326,-2.4222137928009033
0.18555307388305664,-4.743504047393799,0.23739206790924072,-2.4052646160125732
0.1958637237548828,-5.245307445526123,-0.09156341850757599,-2.3473801612854004
0.208204984664917,-6.574521541595459,0.033704038709402084,-2.2738196849823
0.21985912322998047,-6.650066375732422,0.367223858833313,-2.242469072341919
0.22722578048706055,-6.64303731918335,0.0732731893658638,-2.187720537185669
0.23995041847229004,-7.494181156158447,0.4900657832622528,-2.1205499172210693
0.24831509590148926,-8.500516891479492,0.20513762533664703,-2.07582688331604
0.2579376697540283,-8.687356948852539,-0.011721867136657238,-2.0174546241760254
0.2684345245361328,-10.028392791748047,0.09881006926298141,-1.9453843832015991
0.2782580852508545,-11.348857879638672,0.22878654301166534,-1.9128620624542236
0.28883838653564453,-11.607905387878418,0.16096162796020508,-1.8966138362884521
0.2987391948699951,-11.576927185058594,-0.09260229021310806,-1.8227403163909912
0.3089573383331299,-12.01313304901123,-0.13749386370182037,-1.7295794486999512
0.3213942050933838,-12.601265907287598,0.31843748688697815,-1.7007449865341187
0.32963061332702637,-12.830732345581055,-0.1044781431555748,-1.6733332872390747
0.3463003635406494,-13.413174629211426,0.27388232946395874,-1.6087214946746826
0.36144089698791504,-14.637990951538086,0.26452282071113586,-1.5400453805923462
0.3678145408630371,-15.77616024017334,0.44036930799484253,-1.4866573810577393
0.3775506019592285,-17.13001823425293,0.26069214940071106,-1.4781984090805054
0.3835155963897705,-18.034442901611328,0.12986695766448975,-1.450750470161438
0.3931124210357666,-18.098752975463867,0.15008465945720673,-1.3791835308074951
0.40334463119506836,-18.790542602539062,0.34014803171157837,-1.3279294967651367
0.41167402267456055,-18.907329559326172,0.20043933391571045,-1.2854864597320557
0.4288780689239502,-19.950023651123047,-0.23588110506534576,-0.721333384513855
0.43912386894226074,-20.83595085144043,0.05364100635051727,-0.6517709493637085
0.44937562942504883,-21.66643714904785,-0.04498152807354927,-0.6061386466026306
0.4674668312072754,-22.3072452545166,-0.03351384401321411,-0.574068546295166
0.472886323928833,-22.69529151916504,-0.10058708488941193,-0.5324089527130127
0.4801058769226074,-23.79250717163086,0.24858352541923523,-0.5077202320098877
0.493502140045166,-23.939836502075195,-0.06475815176963806,-0.4411996603012085
0.5009758472442627,-24.517955780029297,0.35909634828567505,-0.4127216339111328
0.5109677314758301,-25.420236587524414,0.11527561396360397,-0.3950546979904175
0.5239615440368652,-25.499683380126953,0.398809015750885,-0.3542018532752991
0.5315060615539551,-25.741405487060547,0.462310254573822,-0.2891438901424408
0.5422437191009521,-26.63410186767578,0.38500478863716125,-0.25956660509109497
0.5895888805389404,-27.286535263061523,0.2784092426300049,-0.23293448984622955
0.5899620056152344,-27.66585922241211,0.390567421913147,-0.20426855981349945
0.590287446975708,-27.996328353881836,0.5298402905464172,-0.13552282750606537
0.5906367301940918,-29.23078727722168,0.601643443107605,-0.11654002219438553
0.5957636833190918,-29.514461517333984,0.5315631031990051,-0.04714818671345711
0.6035473346710205,-30.40489959716797,0.9341016411781311,-0.031351238489151
0.6138577461242676,-31.02640151977539,0.5923011898994446,0.013187301345169544
0.6287350654602051,-31.768321990966797,0.9475051164627075,0.06326346844434738
0.6343162059783936,-32.10918045043945,0.7120158076286316,0.09942654520273209
0.6446514129638672,-33.32688522338867,0.8645806312561035,0.12056902050971985
0.6603529453277588,-33.288448333740234,0.7549425959587097,0.16513071954250336
0.6657054424285889,-34.330562591552734,1.058420181274414,0.18825459480285645
0.6754059791564941,-34.36320495605469,0.7885895371437073,0.24261249601840973
0.6883058547973633,-35.02644348144531,1.4355864524841309,0.27234548330307007
0.6965579986572266,-35.61402130126953,0.9690684676170349,0.2887016534805298
0.7062737941741943,-35.94852066040039,0.9846971035003662,0.36696237325668335
0.718407392501831,-36.76365280151367,1.108302354812622,0.380332350730896
0.7270023822784424,-37.60783386230469,0.8762463927268982,0.4183364808559418
0.7373249530792236,-37.803871154785156,1.1359635591506958,0.4515380263328552
0.7484338283538818,-39.093475341796875,1.1406151056289673,0.4647669494152069
0.7630481719970703,-39.733489990234375,0.9580529928207397,0.5139822959899902
0.7680861949920654,-39.89547348022461,1.1595708131790161,0.5501568913459778
0.8065519332885742,-41.03820037841797,1.102673053741455,0.5602443218231201
0.8068702220916748,-41.06813049316406,1.145060658454895,0.6238355040550232
0.8070709705352783,-41.928306579589844,1.1546759605407715,0.6444020867347717
0.8109526634216309,-42.8906364440918,1.193204402923584,0.6834604144096375
0.8235893249511719,-43.03420639038086,1.2301979064941406,0.7201685905456543
0.8331756591796875,-44.32197189331055,1.321277379989624,0.7227514982223511
0.8412683010101318,-44.744625091552734,1.0786834955215454,0.7662456035614014
0.8533949851989746,-44.836952209472656,1.3119795322418213,0.816399335861206
0.8633809089660645,-45.882080078125,0.9662032127380371,0.8260661959648132
0.87249755859375,-46.33766555786133,1.3988091945648193,0.8583297729492188
0.8823361396789551,-46.562522888183594,1.1602346897125244,0.8875648975372314
0.8988497257232666,-47.72386169433594,1.3516062498092651,0.9228014349937439
0.9068794250488281,-48.63533020019531,1.2957226037979126,0.9480106830596924
0.913266658782959,-49.00406265258789,1.3732537031173706,0.9585422277450562
0.924781322479248,-49.87873840332031,1.5108131170272827,0.9732435345649719
0.9381446838378906,-49.977359771728516,1.54531991481781,1.0218514204025269
0.9441421031951904,-51.018985748291016,1.5557136535644531,1.0433733463287354
0.9584925174713135,-51.412689208984375,1.7552999258041382,1.0481816530227661
0.9740738868713379,-51.86730194091797,1.667909860610962,1.0754644870758057
0.9750199317932129,-52.15337371826172,1.872554898262024,1.105891466140747
0.9890408515930176,-52.90310287475586,1.703043818473816,1.1223812103271484
0.9984109401702881,-53.53590393066406,1.7421891689300537,1.093164324760437
1.0083348751068115,-53.337249755859375,1.6239066123962402,1.0779050588607788
1.0181536674499512,-53.58808135986328,1.772782564163208,1.077519178390503
1.0266871452331543,-53.006324768066406,1.6596035957336426,1.1178069114685059
1.0379693508148193,-53.217674255371094,1.7849940061569214,1.0953730344772339
1.0483160018920898,-52.637962341308594,1.6083348989486694,1.0990625619888306
1.0570628643035889,-52.57701873779297,1.889661431312561,1.0600717067718506
1.0782208442687988,-52.291446685791016,1.5999881029129028,1.0573740005493164
1.078646183013916,-51.81843948364258,1.786145567893982,1.0540038347244263
1.0950748920440674,-51.69068908691406,1.721796989440918,0.9843283295631409
1.0985534191131592,-51.068363189697266,1.530552864074707,0.92689049243927
1.1086885929107666,-49.78443145751953,1.5431445837020874,0.8945351243019104
1.1189625263214111,-48.39128494262695,1.4465126991271973,0.9158262014389038
1.1292920112609863,-47.15610885620117,1.4248043298721313,0.9295278787612915
1.141507625579834,-46.19819259643555,1.4821127653121948,0.9053480625152588
1.159341812133789,-45.601959228515625,1.380388617515564,0.8456711173057556
1.1607282161712646,-45.23381042480469,1.3824368715286255,0.831673264503479
1.1716327667236328,-44.92252731323242,1.1308279037475586,0.8233671188354492
1.1923177242279053,-44.88307189941406,0.9757274985313416,0.7904530763626099
1.1928281784057617,-44.53752136230469,1.2822120189666748,0.7141920924186707
1.202275037765503,-43.273067474365234,1.0781115293502808,0.6984072327613831
1.2137219905853271,-42.61368942260742,1.4258246421813965,0.6835206151008606
1.2225148677825928,-41.62446975708008,1.2891587018966675,0.6842207908630371
1.2329285144805908,-41.11677169799805,1.4428386688232422,0.6296735405921936
1.2486727237701416,-40.2319221496582,1.3655575513839722,0.6060364842414856
1.2534711360931396,-39.96893310546875,1.2421525716781616,0.5698587894439697
1.2638568878173828,-39.55497741699219,0.7711314558982849,0.5462835431098938
1.2750039100646973,-39.448699951171875,0.8693473935127258,0.4807596206665039
1.287564992904663,-38.16837692260742,0.5864463448524475,0.4506933391094208
1.294588327407837,-37.375877380371094,1.1417698860168457,0.4211011230945587
1.304886817932129,-36.359275817871094,0.8591763973236084,0.4003632664680481
1.3182857036590576,-35.75990676879883,1.2366487979888916,0.36888399720191956
1.3254060745239258,-35.025787353515625,0.9360867738723755,0.32069990038871765
1.3356664180755615,-34.39421463012695,1.1015409231185913,0.3078022599220276
1.3459181785583496,-34.00727462768555,0.8934886455535889,0.2713400423526764
1.3560872077941895,-33.56752395629883,0.7279701232910156,0.23847787082195282
1.3662939071655273,-33.15726852416992,0.5715058445930481,0.1805649697780609
1.3815546035766602,-32.33367156982422,0.6937984824180603,0.15416356921195984
1.3899004459381104,-31.679105758666992,0.6080878376960754,0.12358742952346802
1.3976197242736816,-30.719234466552734,0.7130644917488098,0.09983161091804504
1.4092092514038086,-30.5907039642334,0.7029812335968018,0.032108258455991745
1.4185121059417725,-29.332304000854492,0.4601326882839203,0.02092217095196247
1.428205966949463,-29.003536224365234,0.6230583190917969,-0.01386606227606535
1.4384562969207764,-28.830888748168945,0.5098066329956055,-0.045937053859233856
1.4489574432373047,-27.9085750579834,0.32671526074409485,-0.09084367752075195
1.4591717720031738,-28.015039443969727,0.5206613540649414,-0.14339914917945862
1.4716310501098633,-27.03142547607422,0.1583331972360611,-0.17549575865268707
1.4806814193725586,-26.358352661132812,0.626270055770874,-0.20618325471878052
1.4969513416290283,-26.12655258178711,0.3100527822971344,-0.26398223638534546
1.5027852058410645,-25.237346649169922,0.2798384428024292,-0.3020956814289093
1.5138843059539795,-24.50274085998535,0.47015002369880676,-0.35732904076576233
1.5314016342163086,-24.093883514404297,0.22891753911972046,-0.384435772895813
1.5318355560302734,-23.19191551208496,0.45983850955963135,-0.4261387288570404
1.5437712669372559,-22.759334564208984,0.18939636647701263,-0.4614589512348175
1.5514774322509766,-22.267988204956055,0.2299705147743225,-0.515529215335846
1.5624518394470215,-21.77825927734375,0.1944701224565506,-0.555402398109436
1.5735902786254883,-20.962188720703125,0.29521244764328003,-0.5957101583480835
1.5865838527679443,-20.64096450805664,0.13952945172786713,-0.6267771124839783
1.5943260192871094,-20.244108200073242,0.39867207407951355,-0.6894732713699341
1.604173183441162,-19.120983123779297,0.10178004950284958,-0.7224183678627014
1.6138925552368164,-18.95407485961914,0.50795978307724,-0.7700499892234802
1.6238818168640137,-18.001747131347656,0.005549414083361626,-0.7991741895675659
1.6336379051208496,-17.71307945251465,0.45879268646240234,-0.8436975479125977
1.6439213752746582,-17.42978286743164,0.02427331544458866,-0.9073145389556885
1.6541643142700195,-16.241779327392578,0.04244939610362053,-0.937942624092102
1.6644008159637451,-16.027433395385742,0.3008275330066681,-0.9885023832321167
1.6991913318634033,-15.485530853271484,-0.03411875292658806,-1.0320428609848022
1.6995158195495605,-14.282397270202637,0.1633482128381729,-1.0797476768493652
1.6997709274291992,-13.780953407287598,0.2894379496574402,-1.127464771270752
1.7107958793640137,-13.286576271057129,0.05787847191095352,-1.163865327835083
1.716503381729126,-12.274822235107422,0.436891108751297,-1.1954721212387085
1.7262895107269287,-12.042121887207031,-0.002919759601354599,-1.242891788482666
1.7384603023529053,-11.84448528289795,0.33912527561187744,-1.2864313125610352
1.7470448017120361,-11.345398902893066,-0.04994429647922516,-1.340928554534912
1.7570226192474365,-10.431340217590332,0.09559481590986252,-1.3806978464126587
1.7691164016723633,-10.020647048950195,0.2127581387758255,-1.437485933303833
1.7800981998443604,-9.277031898498535,-0.16805104911327362,-1.4785069227218628
1.7940373420715332,-8.039079666137695,0.2440071403980255,-1.5213584899902344
1.8132984638214111,-7.023364067077637,-0.1410219818353653,-1.5637229681015015
1.813720464706421,-7.076193332672119,-0.17120853066444397,-1.5951240062713623
1.8191688060760498,-6.461916923522949,0.26228365302085876,-1.6458446979522705
1.8312664031982422,-6.0868964195251465,-0.3780851364135742,-1.700803279876709
1.8431580066680908,-5.409400463104248,0.275224506855011,-1.7413336038589478
1.8498494625091553,-5.161189556121826,-0.05178936570882797,-1.7775380611419678
1.8598496913909912,-3.937645196914673,0.03533855453133583,-1.8037245273590088
1.8734076023101807,-3.668084144592285,0.08449100703001022,-1.8656091690063477
1.8883874416351318,-2.6275575160980225,0.24491658806800842,-1.9192873239517212
1.8904383182525635,-2.0311167240142822,-0.07671648263931274,-1.9479092359542847
1.901003360748291,-1.653651237487793,0.3380908966064453,-2.0305490493774414
1.9183731079101562,-1.5755008459091187,-0.14660803973674774,-2.106616497039795
1.9213271141052246,-0.2648230493068695,0.03231947124004364,-2.136939525604248
1.9333744049072266,0.876666247844696,0.21167384088039398,-2.1687920093536377
1.9423034191131592,1.256604552268982,0.14799845218658447,-2.245368480682373
1.9522652626037598,2.471100091934204,0.15121909976005554,-2.305351495742798
1.962536334991455,2.8588154315948486,0.08960264176130295,-2.3633313179016113
1.976219892501831,4.178676128387451,0.2410363256931305,-2.3992340564727783
1.9828910827636719,4.448025226593018,-0.12417084723711014,-2.4433646202087402
1.9987387657165527,5.098678112030029,0.3330094516277313,-2.4837377071380615
2.003506660461426,5.584840297698975,-0.23006172478199005,-2.516052007675171
2.0140602588653564,5.970352649688721,0.18478520214557648,-2.5553359985351562
2.023986339569092,6.485945224761963,-0.038149502128362656,-2.6215415000915527
2.0382747650146484,6.736377716064453,-0.05342336371541023,-2.6537139415740967
2.0446314811706543,7.536034107208252,0.487531453371048,-2.7294747829437256
2.0547239780426025,8.399778366088867,-0.18920694291591644,-2.79732346534729
2.068387508392334,9.53077507019043,-0.19137518107891083,-2.8121414184570312
2.0781350135803223,9.9705228805542,0.10763482749462128,-2.8515281677246094
2.0856478214263916,10.051259994506836,-0.04806505888700485,-2.921475648880005
2.102285146713257,11.346360206604004,0.3493841588497162,-2.985931634902954
2.1136105060577393,11.565669059753418,-0.13353876769542694,-3.0335307121276855
2.116913318634033,11.635307312011719,0.23737168312072754,-3.092806339263916
2.128612995147705,12.614688873291016,0.02244306169450283,-3.1749675273895264
2.1378014087677,13.985400199890137,-0.2398185133934021,-3.225908041000366
2.148350238800049,15.025055885314941,0.3696132004261017,-3.289790630340576
2.158477306365967,16.2217960357666,0.1932583451271057,-3.3677101135253906
2.1687400341033936,17.209684371948242,0.08800788223743439,-3.3826873302459717
2.1785714626312256,17.26285171508789,0.5313317775726318,-3.4277992248535156
2.1889169216156006,17.35350227355957,0.34699368476867676,-3.499831438064575
2.2105307579040527,17.582542419433594,0.12258550524711609,-3.556879997253418
2.2108218669891357,17.59029769897461,0.04905575513839722,-3.5909740924835205
2.2197375297546387,17.873146057128906,0.2989784777164459,-3.650202989578247
2.2336626052856445,19.233617782592773,0.2798488736152649,-3.720353364944458
2.2403337955474854,20.458024978637695,-0.01028143148869276,-3.7765491008758545
2.250530481338501,21.594268798828125,0.3136802017688751,-3.831057071685791
2.2639522552490234,22.732114791870117,-0.12793263792991638,-3.902859926223755
2.2710068225860596,23.238622665405273,0.3012475371360779,-3.9732296466827393
2.283010482788086,23.30469512939453,-0.13831232488155365,-4.010691165924072
2.2964491844177246,23.350706100463867,0.03125433623790741,-4.048192501068115
2.3025074005126953,24.211427688598633,-0.3562976121902466,-4.082139492034912
2.3119394779205322,24.749513626098633,-0.26248857378959656,-4.104329586029053
2.3233883380889893,25.84620475769043,0.21304954588413239,-4.134039402008057
2.332895517349243,27.039287567138672,0.19765882194042206,-4.171210289001465
2.34322452545166,27.442541122436523,0.05381835252046585,-4.1843461990356445
2.3534317016601562,28.012619018554688,0.6426300406455994,-4.229353427886963
2.368262767791748,28.37593650817871,0.03801904246211052,-4.257791519165039
2.377929925918579,28.54462242126465,0.4340974986553192,-4.284417152404785
2.38423490524292,28.85675811767578,0.21705740690231323,-4.324769973754883
2.4049007892608643,29.638965606689453,-0.0332481786608696,-4.3577399253845215
2.407123327255249,30.757959365844727,0.36276304721832275,-4.376189231872559
2.416144609451294,31.791967391967773,0.42840272188186646,-4.41270637512207
2.428591728210449,33.03593444824219,0.5268175601959229,-4.44338321685791
2.4356346130371094,33.37200927734375,0.3898685574531555,-4.476222991943359
2.4460790157318115,33.66763687133789,0.623698890209198,-4.519242763519287
2.4584994316101074,33.8277473449707,0.4131290316581726,-4.5666093826293945
